id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,STATE,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,Imp_State,AUS_MORT_DTH
661,21078.88335,147.6176069,-20.74216248,141,125,283,233,145,107,134,124,278,222,299,254,309,280,326,247,188,147,82,73,21,25,2026,1717,180,121,98,90,3,3,7,8,108,101,1751,1489,132,151,1845,1609,52,48,1821,1577,375,444,1790,1590,782,278,1300,572,1498,1.1,1259,2.4,4439,840,69,168,50,650,781,31,115,136,421,109,100,1786,1555,312,182,1847,1607,9,9,1250,1193,0,0,0,3,0,0,0,4,522,372,236,1226,316,976,1993,3379,564,362,391,34,33,1155,801,0,44,9,91,QLD,0.059923406,0.058121198,0.065540541,0.05518018,0.210579913,0.427252252,0.047072072,0.086261261,0.01509009,0.128153153,1.287047841,927.5129801,Imp,-0.309382305
662,69.39696583,149.8265389,-29.46105931,365,370,582,547,282,254,271,310,524,583,581,573,538,535,461,435,364,319,164,205,41,93,3814,3910,361,313,865,972,10,16,8,10,883,998,3446,3520,226,195,3572,3645,137,136,3541,3593,840,1044,3546,3649,749,670,1324,567,1281,1.1,1052,2.5,8615,1376,96,234,147,1379,1362,115,196,357,1273,883,998,2854,2814,437,411,3571,3648,15,8,3072,3294,23,21,5,4,0,4,16,9,460,364,504,2219,659,2162,3319,7193,785,792,1195,164,99,2033,1662,19,178,34,292,NSW,0.085316309,0.067440511,0.066039926,0.071610956,122.3774334,0.495705664,0.218314763,0.080547818,0.030524605,0.132892293,1.065900383,382.8836856,NotImp,-0.107850572
663,4.250332909,153.2054909,-27.73109057,204,202,383,373,212,232,168,177,378,388,404,374,339,428,317,330,170,205,119,164,31,66,2610,2838,116,102,68,68,6,3,3,7,77,78,1950,2068,665,745,2427,2583,199,243,2278,2479,849,978,2612,2848,58,68,1950,591,1412,1.1,1173,2.6,5587,1073,61,179,47,783,1074,102,288,201,694,74,79,2544,2751,109,109,2426,2584,27,38,1670,1955,5,10,22,18,3,3,4,9,741,655,268,1716,391,1818,2251,5458,605,881,522,87,84,1518,1362,20,106,15,179,QLD,0.072668695,0.061750492,0.057265569,0.077845383,1064.122999,0.528632785,0.02773801,0.331424481,0.030601288,0.157122405,0.986246833,34.03130127,Imp,-0.209239641
664,115.2302948,140.7431922,-36.94700487,192,179,377,319,195,160,184,132,419,375,372,356,373,366,343,320,232,265,152,197,56,127,2697,2615,197,183,46,40,5,5,0,3,51,48,2327,2346,432,303,2515,2515,263,155,2464,2470,647,763,2673,2549,197,185,1181,566,1211,1.1,989,2.3,5601,1263,61,167,59,774,1184,65,189,290,574,54,46,2731,2628,109,123,2515,2514,52,44,1639,1825,5,3,123,27,0,0,7,9,781,593,607,1547,732,1402,2490,5222,775,769,593,72,47,1669,1295,16,104,14,198,SA,0.066238172,0.056418497,0.078543377,0.105141021,48.1888135,0.501963584,0.01767226,0.20581935,0.021242413,0.148339879,1.08630394,295.9606072,Imp,-0.056976516
665,4.713129482,151.2495684,-33.87761408,649,611,1132,1046,664,490,599,763,2175,2453,1616,1778,1389,1551,1314,1560,959,1078,546,751,287,519,10735,12046,593,555,39,17,3,0,0,0,42,17,6222,7088,3600,4035,8321,9366,1541,1811,8459,9773,6908,7814,9343,10916,1819,1604,3077,1171,2847,1.1,2421,2.2,23682,4263,161,704,200,4219,4346,217,1107,1019,4255,44,14,9797,11160,1489,1426,8321,9365,120,196,4703,5936,70,58,61,43,1848,2094,30,34,2517,2320,1723,6417,2407,7073,10959,20261,3431,2045,3676,245,212,6357,6091,1149,2943,996,3247,NSW,0.053204966,0.057512034,0.07566609,0.099142845,4145.18874,0.533673943,0.002491238,0.463919267,0.019296542,0.143900688,0.957087346,4.089056803,NotImp,1.30692744
666,26.89392111,116.0043366,-31.98973438,653,579,1013,1044,540,518,568,565,1220,1231,1162,1108,1031,1081,954,967,436,517,238,318,57,134,7422,7774,450,288,189,203,0,3,3,4,192,210,5215,5337,2196,2305,6547,6777,881,905,6427,6726,2434,2836,7278,7618,434,410,2000,687,1671,1.1,1449,2.7,15741,3061,181,464,117,2379,3110,224,653,456,2000,191,212,7233,7470,448,380,6548,6777,66,103,4278,4919,66,66,245,233,3,5,31,45,2391,1989,678,5064,991,5025,6148,14897,1541,2754,1139,185,171,4653,3901,103,378,72,632,WA,0.078266946,0.071977638,0.046436285,0.061555076,564.3165024,0.522424088,0.025536781,0.399377462,0.022614661,0.133083471,1.049879968,14.46613757,NotImp,0.058573062
667,42.06043813,134.187069,-19.65480012,138,124,241,224,108,106,112,137,215,229,212,233,206,210,186,173,85,72,18,18,3,11,1396,1411,128,126,760,805,6,3,11,5,777,813,1223,1216,144,173,951,896,268,345,1272,1292,280,321,1302,1351,366,323,934,632,1411,1.4,1394,2.9,3344,478,42,119,17,487,464,49,92,101,483,778,813,615,592,131,131,950,896,14,15,618,684,3,6,12,6,0,0,20,20,460,420,167,725,220,737,1062,2657,119,173,482,47,42,645,623,19,67,18,110,NT,0.078349282,0.074461722,0.031689088,0.03019432,77.65829018,0.460089686,0.475336323,0.278026906,0.026606876,0.125560538,1.087794433,1752.87084,Imp,-0.413636187
668,10.67254863,151.1188215,-33.77863787,522,472,586,526,465,435,1354,1666,1981,1934,1189,1221,899,947,721,956,475,602,342,558,193,449,8463,9507,262,261,26,23,0,0,0,0,26,23,3612,3850,4587,5328,3868,4162,4358,5021,5850,6356,5618,6056,7737,8575,1472,1409,2167,559,1750,1.2,1358,2.3,19193,3303,137,399,166,3617,3312,155,702,793,3804,25,25,8203,9193,497,549,3868,4161,441,643,3964,4830,335,248,336,305,68,81,52,66,2664,2732,1141,5889,1594,6475,7632,16309,1811,1794,3149,372,404,4887,4461,974,1874,934,2098,NSW,0.051789715,0.157349034,0.052620611,0.08382828,1644.285289,0.508961134,0.002552881,1.005209961,0.040429301,0.122538293,1.077274411,12.80397677,NotImp,0.8219834
669,2862.761066,152.3835706,-26.7834765,148,143,355,338,141,130,96,102,235,229,326,352,340,311,387,398,279,238,110,104,31,46,2281,2258,169,133,70,65,3,3,0,3,73,71,1957,1960,347,308,2163,2147,147,135,2109,2121,482,629,2250,2228,157,145,1517,460,1057,1.1,901,2.5,4784,1098,65,189,46,551,1072,82,188,167,402,72,69,2224,2216,153,105,2162,2147,13,21,1596,1685,0,0,11,7,0,0,13,11,533,418,352,1395,462,1310,2187,4479,691,590,420,59,54,1183,986,18,74,6,139,QLD,0.060827759,0.04138796,0.087774295,0.081086729,1.670530428,0.507210031,0.030094044,0.195820272,0.023615465,0.154022989,1.068995633,99.26995414,Imp,-0.234511746
670,7.131438767,115.7676811,-31.78338848,382,324,563,524,282,302,384,323,894,887,750,651,626,689,543,558,262,283,131,148,26,60,4542,4562,302,187,57,66,0,3,0,3,57,72,3048,2927,1524,1608,4179,4078,419,489,4019,3969,1743,2001,4503,4522,170,171,1842,696,1603,1,1373,2.5,9366,1717,137,287,80,1677,1710,143,483,203,1364,57,70,4542,4486,245,193,4178,4079,74,72,2602,2858,9,9,35,34,3,9,27,46,1574,1311,389,3228,597,3090,4013,9022,953,1827,858,140,134,2996,2568,53,332,53,532,WA,0.075379031,0.0754858,0.044731504,0.052418063,1151.825682,0.519269777,0.013771752,0.431301377,0.029251628,0.142308103,1.093968828,20.72110485,NotImp,-0.204058729
671,31.65868385,152.9412717,-27.38112114,915,891,1650,1506,780,747,677,583,1425,1558,1945,1988,1466,1519,1284,1479,831,748,191,268,54,128,10718,11060,500,356,115,108,12,4,7,7,134,119,9153,9444,1734,1711,10447,10632,497,555,10212,10500,5046,5235,10733,11063,196,234,2000,757,1932,1,1753,2.8,22226,4974,216,486,116,2862,4997,278,773,486,2486,135,118,10770,11064,313,233,10446,10634,68,98,7396,8095,40,28,22,15,7,0,40,52,2856,2514,1844,6421,2228,6443,8200,21796,2539,3906,1220,274,241,6693,6136,334,1309,302,1691,QLD,0.081256186,0.056690363,0.048409592,0.051468934,680.5540634,0.520088181,0.011382553,0.202321501,0.023170018,0.10595222,1.035539555,12.87199427,Imp,0.081233581
672,12.08228512,140.6077103,-34.27706345,172,119,260,286,112,111,129,124,237,286,250,251,251,263,259,259,163,173,125,165,25,82,1865,2002,118,117,120,118,4,4,3,6,127,128,1609,1762,246,261,1695,1861,186,173,1756,1929,439,508,1808,1954,208,166,1083,453,911,1.1,748,2.2,4137,719,59,140,59,575,718,61,171,239,521,128,126,1737,1916,118,79,1696,1860,7,14,1099,1320,8,3,6,5,0,0,26,25,582,542,319,1070,379,1142,1929,3762,473,421,713,86,65,869,831,17,102,15,147,SA,0.070340827,0.061155427,0.075640406,0.101498308,316.2291575,0.512324795,0.061623973,0.209279845,0.036491058,0.176172064,0.993486974,197.5218994,Imp,-0.211491458
673,524.9093411,152.6932685,-31.61862921,367,383,963,911,456,398,245,214,447,479,812,922,1005,1132,1214,1247,1173,1244,762,810,233,324,7180,7614,498,448,208,209,6,5,6,5,220,219,6586,6828,723,809,7292,7619,102,125,7123,7432,1699,1985,7158,7550,418,482,1517,399,911,1.1,762,2.3,15609,3649,230,683,263,1522,3679,274,727,886,1204,220,219,7168,7521,289,322,7292,7619,52,65,5365,5927,3,0,6,4,4,9,22,35,1626,1431,1159,4660,1503,4693,7343,14708,3204,1585,1344,264,189,2925,2718,71,349,69,540,NSW,0.048049202,0.029406112,0.13888533,0.152338245,29.68002045,0.51966688,0.028122998,0.112684177,0.029019859,0.196220372,0.977837218,286.0904002,NotImp,1.033000595
674,8.849034594,145.083894,-37.79189037,430,442,1508,1332,972,836,758,661,747,713,1100,1393,1613,1775,1136,1155,708,769,536,737,254,368,9382,9841,381,338,11,14,3,0,0,0,14,14,6222,6275,3248,3579,6011,6129,3522,3802,8459,8774,5513,5600,9344,9735,221,261,2383,626,2139,1.1,1786,2.9,19561,4580,104,250,218,2676,4749,154,479,774,2251,12,13,9483,9875,266,294,6010,6129,510,574,5499,6217,235,212,109,94,63,75,106,103,2585,2282,1569,5883,1964,6027,7295,19080,3353,2075,1119,271,214,5218,4592,741,2078,508,2174,VIC,0.044578498,0.072542304,0.076577037,0.095797976,1986.082982,0.522543707,0.001431346,0.723392291,0.024792966,0.101165525,1.025312467,10.8810066,NotImp,1.013220072
675,10.89193032,144.8643716,-37.75180413,659,619,1296,1186,664,649,737,633,1466,1419,1681,1703,1413,1632,1325,1669,1519,1653,869,905,195,353,11498,12079,327,342,20,11,0,6,0,0,20,17,7172,7359,4133,4538,6179,6379,5182,5595,10465,10992,4692,4847,11227,11725,493,587,1800,476,1338,1.1,1167,2.7,24035,5752,201,501,277,3136,5744,275,709,1220,2667,21,18,11300,11889,503,513,6179,6380,418,499,8639,9496,108,91,237,212,8,0,117,83,1537,1345,957,8168,1255,8538,9366,22953,4551,2414,1405,288,232,6011,5222,230,1216,205,1438,VIC,0.053172457,0.057000208,0.107463804,0.121110002,2021.118469,0.516142453,0.001539358,0.809119654,0.021634215,0.13242636,1.002968869,11.11524021,NotImp,1.076365584
676,27.61219556,121.5206996,-30.77053003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,0,0,0,0,1.083454079,0,0,0,0,0,0,553.5401048,NotImp,-0.460900538
677,2.999206401,153.0405888,-27.44790711,116,113,98,98,91,102,347,420,1325,1216,753,553,438,405,391,340,179,142,63,58,7,27,3551,3270,257,204,30,19,8,3,0,0,38,22,2318,2199,1121,988,2957,2728,494,475,2792,2584,2639,2424,3314,3108,759,592,2485,1160,2662,1.1,2150,1.9,7773,1025,115,294,32,2127,1013,106,310,99,1735,36,23,3418,3182,353,270,2957,2728,66,67,1784,1887,31,23,52,34,14,20,28,20,1315,1011,658,2561,738,2235,3808,6422,452,865,2063,102,77,2827,2410,310,1096,268,1023,QLD,0.029460955,0.0986749,0.032029843,0.029199897,1943.635617,0.453691793,0.007718034,0.395935169,0.02302547,0.122974016,1.246481178,3.07567032,Imp,-0.34406719
678,8.761567091,115.8878242,-32.05250671,453,392,1212,1144,823,730,750,640,925,866,1091,1226,1256,1483,1212,1274,608,578,244,288,70,126,8260,8464,382,284,24,31,0,0,6,0,30,31,4578,4602,3833,3956,5986,6066,2457,2541,6855,7001,4427,4486,8319,8499,123,128,1800,643,1977,1,1732,2.9,17071,3966,120,302,108,2478,4071,154,553,422,2010,31,31,8402,8559,210,159,5988,6065,487,513,4676,5236,426,428,218,197,3,9,116,96,2157,1796,1241,5436,1608,5335,6243,16818,2385,2348,1057,241,210,5146,4513,450,1387,294,1533,WA,0.049499151,0.081424638,0.05400656,0.058106842,1748.797077,0.518158388,0.003573102,0.749004217,0.026417526,0.097176664,1.066107548,11.37568105,NotImp,0.104419168
679,5.685143527,145.014248,-37.9376611,588,554,1314,1189,547,498,419,457,718,801,1257,1445,1329,1410,928,998,554,682,358,453,126,250,7751,8372,389,364,15,16,0,3,0,0,15,19,5689,6052,2037,2236,6536,6974,1224,1374,6975,7521,4042,4380,7564,8170,368,399,2346,699,2282,1.1,1652,2.6,16499,3421,145,407,156,2113,3446,226,719,617,1985,14,19,7710,8282,417,434,6535,6974,79,135,4502,5282,48,50,77,66,139,148,48,36,2523,2282,1103,4671,1639,4852,6606,15734,2269,2030,1661,192,169,4305,3962,545,1460,424,1588,VIC,0.069216316,0.053094127,0.062909091,0.083939394,2468.009839,0.530969697,0.002060606,0.416424242,0.021878788,0.137575758,0.982731554,14.44856554,NotImp,0.435803821
680,6.741639433,153.4322497,-28.08739018,475,452,835,796,421,365,362,389,759,853,969,1014,813,901,741,899,645,742,444,604,157,232,6281,7000,339,246,55,43,5,6,7,0,67,49,4761,5189,1553,1761,5854,6433,486,571,5660,6286,2439,2689,6257,6941,200,262,2000,534,1292,1.1,1081,2.5,13660,2806,133,417,145,1810,2820,162,705,651,1662,68,49,6285,6950,269,247,5853,6434,79,103,4425,5210,14,8,19,21,12,5,23,26,1486,1363,695,4206,967,4624,5685,13199,1987,1885,1266,227,185,3404,3288,108,478,103,708,QLD,0.067862372,0.054978038,0.09120855,0.11551131,1764.48414,0.537222751,0.008491326,0.319961935,0.030158846,0.161993998,0.965301064,7.824518002,Imp,0.540722789
681,12.08913086,151.4031192,-33.46980692,201,176,468,423,260,230,209,192,290,304,368,441,446,536,342,395,239,368,281,482,167,290,3090,3689,182,148,93,77,3,7,3,0,99,84,2687,3099,465,567,3083,3579,94,132,2998,3521,1026,1135,3066,3606,105,163,2000,479,1284,1.1,931,2.5,6941,1407,62,179,136,816,1429,112,375,565,751,98,85,3077,3623,97,129,3084,3578,16,43,2315,2925,7,7,6,3,6,8,6,9,670,561,378,2037,577,2399,3187,6674,975,921,516,100,82,1561,1534,50,194,42,312,NSW,0.05431494,0.057772655,0.098962835,0.164217805,530.2873106,0.557620282,0.026361279,0.181215788,0.026217228,0.205848459,0.897147559,47.79999324,NotImp,0.494754015
682,2.06883699,149.1049959,-35.37672776,84,74,237,205,136,107,103,106,123,148,201,227,246,274,209,198,150,190,97,126,42,74,1558,1651,71,77,7,5,0,3,3,0,10,8,1181,1231,394,454,1351,1406,235,291,1477,1581,932,1008,1563,1620,52,71,2200,936,2502,1,2037,2.7,3302,750,32,64,41,426,752,35,113,150,397,4,9,1577,1686,48,33,1350,1406,22,27,904,1092,18,17,29,35,6,3,11,11,497,433,304,949,380,1011,1321,3182,510,418,244,26,37,890,905,172,293,108,343,ACT,0.047849788,0.063294973,0.087496216,0.118074478,1075.977646,0.521344233,0.005449591,0.415985468,0.019073569,0.131698456,1.002463054,10.75024317,Imp,-0.194642832
683,32.15523199,116.0251038,-31.84442721,143,156,340,297,189,183,202,210,326,261,320,343,362,376,340,354,250,239,119,111,25,41,2444,2494,170,78,108,107,0,0,3,0,111,107,1737,1654,602,640,2042,1996,308,327,2116,2085,717,777,2263,2319,296,334,1733,600,1405,1.1,1211,2.6,5212,989,61,172,44,871,995,97,203,159,663,108,108,2250,2220,258,243,2042,1997,22,28,1525,1631,6,3,14,11,0,0,7,21,633,529,219,1634,312,1546,1936,4579,643,643,441,65,61,1365,1175,17,102,25,153,WA,0.057367613,0.07904835,0.07558028,0.075004796,157.1999255,0.511030117,0.041818531,0.360061385,0.024170343,0.141185498,1.107535986,19.97892647,NotImp,-0.253632954
684,3.364558585,146.7528617,-19.30552524,186,180,427,400,261,238,232,247,413,360,360,414,358,395,329,332,258,313,132,200,31,81,2790,2987,198,172,158,160,50,49,14,20,222,229,2344,2481,413,469,2533,2699,225,253,2533,2735,1080,1129,2719,2955,183,156,1668,574,1416,1.1,1190,2.6,6013,1093,76,154,54,1004,1122,98,240,282,835,222,233,2546,2736,218,192,2532,2699,46,50,1910,2232,17,13,9,5,3,0,9,16,610,536,368,1749,525,1825,2402,5676,772,680,643,91,64,1530,1390,68,213,60,351,QLD,0.060868119,0.079660735,0.070003326,0.098769538,1377.688003,0.529597606,0.074991686,0.226139009,0.025773196,0.150315929,1.025051476,1110.316866,Imp,-0.172662273
685,33.59911613,151.9376567,-28.65989396,203,155,347,321,141,136,126,109,252,285,246,320,296,352,367,381,302,361,218,266,59,142,2353,2632,204,196,50,61,4,5,0,0,54,66,2081,2273,360,436,2253,2451,217,282,2361,2614,699,775,2314,2526,191,217,1257,429,984,1.1,746,2.2,5249,1106,70,155,71,605,1120,81,249,364,539,55,67,2402,2658,99,102,2253,2451,26,22,1807,2154,6,5,4,3,0,0,9,17,457,404,435,1429,605,1602,2541,4840,846,522,716,56,50,1138,1060,24,125,27,190,QLD,0.068203467,0.044770432,0.110285714,0.14647619,151.7090778,0.540190476,0.022857143,0.246666667,0.020190476,0.188571429,0.940073529,162.2176519,Imp,0.006259545
686,47.81203728,115.8437862,-31.72322588,655,633,1093,954,442,397,338,351,1016,1083,1112,1156,704,681,420,465,276,364,154,170,34,38,5935,6137,309,154,41,47,4,0,3,0,48,47,3200,3241,2737,2774,5265,5351,708,691,4676,4810,2315,2583,5837,6022,192,216,2400,753,1972,1,1798,3,12265,2686,64,248,53,1443,2765,129,379,230,1202,47,47,5914,5985,283,259,5264,5352,63,71,3742,4088,86,75,60,65,3,6,78,87,1674,1433,462,3748,666,3769,4282,11860,935,2412,626,83,113,3552,3002,79,414,59,628,WA,0.105014268,0.056176111,0.037828143,0.046632969,251.2699875,0.525517691,0.007744986,0.563345834,0.015979129,0.089923365,1.050824638,25.64642599,NotImp,-0.191279662
687,111.7346739,145.4639629,-37.76063944,277,254,555,551,281,281,221,248,413,392,567,570,552,547,434,425,289,267,112,114,23,36,3567,3537,158,146,30,26,3,3,0,0,33,29,3107,3107,449,461,3395,3381,191,201,3420,3400,879,1240,3532,3559,105,56,1625,597,1493,1.1,1321,2.9,7252,1569,79,202,53,985,1575,93,243,147,820,29,30,3553,3568,142,87,3396,3382,25,32,2041,2152,0,0,6,3,0,0,7,13,1251,1150,541,2148,692,2042,2656,7093,813,1287,289,51,52,2174,1822,38,147,25,283,VIC,0.07322118,0.064671815,0.058458569,0.057493451,64.32803455,0.509444368,0.008548187,0.179511926,0.01420102,0.112643044,1.0831879,44.39794924,NotImp,-0.255147362
688,5.783253305,115.7545979,-32.31605651,432,432,887,852,515,497,442,406,734,756,827,936,864,935,601,621,365,375,191,196,48,70,5449,5825,458,250,100,121,7,0,0,0,107,121,3758,3825,1747,1875,5169,5345,365,398,4730,4919,1587,1849,5295,5667,323,325,1900,585,1564,1,1368,2.8,11612,2283,129,347,95,1730,2334,177,475,276,1528,105,124,5409,5623,393,329,5169,5345,51,89,3251,3654,12,12,35,23,4,4,16,28,1857,1672,450,3710,639,3777,4417,10965,995,1867,1129,202,191,3251,2722,27,184,34,346,WA,0.074405787,0.073027902,0.052010678,0.055196762,1711.862948,0.541031603,0.01963317,0.377594076,0.033841385,0.12907948,1.0414389,41.4413631,NotImp,-0.094370723
689,9.476276267,152.994353,-27.35207845,196,185,597,659,343,285,256,224,255,277,497,599,628,699,518,478,257,256,125,157,47,100,3580,3845,140,74,10,16,5,0,0,0,15,16,2707,2930,910,876,3098,3261,530,572,3354,3533,1883,1815,3586,3802,73,111,2167,774,2371,1,2182,3,7575,1859,44,134,46,843,1873,76,181,219,726,12,16,3606,3799,99,102,3099,3261,44,70,2704,2976,98,83,41,35,3,0,39,31,583,526,621,2192,777,2188,2582,7389,1069,1016,325,86,62,2211,1965,178,568,114,608,QLD,0.05029703,0.063366337,0.056626188,0.067713833,723.0622606,0.526003168,0.004091869,0.381203801,0.019535375,0.092397043,1.006222944,13.53293927,Imp,-0.11346709
690,8.714619757,147.3462958,-42.82955206,87,93,195,165,113,108,75,82,178,170,190,240,229,267,192,220,152,189,78,106,25,28,1422,1572,92,97,27,26,3,4,0,0,30,30,1293,1458,159,156,1419,1586,51,42,1385,1561,493,599,1430,1580,26,31,1560,647,1565,1,1238,2.4,3067,684,51,98,29,370,686,53,160,136,377,31,31,1440,1596,43,42,1418,1585,3,13,948,1168,0,5,0,0,0,0,0,6,431,363,248,915,325,1013,1342,3008,494,568,191,43,21,838,868,27,127,38,186,TAS,0.058689273,0.051190088,0.083116037,0.105280313,315.709732,0.542372881,0.019556714,0.132985658,0.020860495,0.171773142,0.95400126,593.0851805,NotImp,-0.297346386
691,69.43670973,148.5808665,-32.23290409,366,317,642,556,269,258,222,254,417,474,479,506,436,465,371,438,305,307,136,145,27,30,3413,3545,259,203,663,658,5,17,4,16,672,691,3286,3380,188,189,3416,3518,98,103,3378,3488,780,981,3436,3593,527,316,1322,566,1233,1.1,1052,2.6,7870,1260,80,209,78,1042,1294,101,262,208,1011,673,692,2851,2928,146,130,3418,3518,8,16,2856,3108,11,11,15,11,0,0,9,9,487,376,389,2056,595,2098,2890,7032,732,1045,769,123,106,1785,1701,38,165,35,275,NSW,0.08678526,0.060482846,0.059458773,0.061237454,111.7315109,0.483293101,0.173167323,0.073434125,0.029094143,0.119171643,1.049470975,304.8473059,NotImp,-0.238532543
692,660.3943729,147.8346525,-43.05468704,62,53,139,130,41,36,28,29,80,94,121,131,210,195,248,230,194,142,80,73,11,28,1048,996,168,142,60,40,6,7,3,4,69,51,1009,932,147,147,1153,1065,19,24,1126,1039,290,319,1043,985,93,84,927,374,786,1.1,683,2.1,2204,499,53,129,38,299,498,32,100,93,232,69,51,1090,1042,57,47,1155,1064,12,21,616,598,0,0,0,3,0,3,4,8,420,376,211,716,234,633,2293,2030,465,273,168,49,24,510,424,24,52,23,77,TAS,0.052177858,0.025862069,0.129251701,0.110204082,3.332353721,0.527891156,0.054421769,0.152834467,0.033106576,0.201814059,1.090745732,631.2627697,NotImp,-0.336789317
693,8.16407607,138.6849214,-34.7258307,416,383,881,775,471,440,430,420,828,730,785,781,814,860,647,668,425,482,282,395,95,157,5813,5923,261,169,150,144,10,9,5,3,165,156,4323,4235,1479,1621,5346,5351,487,551,5261,5270,1414,1583,5743,5812,252,280,1235,458,1083,1.1,869,2.5,12087,2014,161,437,156,2009,2011,212,561,538,1606,164,156,5658,5733,252,203,5345,5351,69,83,2992,3346,5,20,125,90,3,4,25,37,2166,1943,543,3844,685,3910,4986,11554,1099,1846,1539,285,209,2913,2350,26,178,21,290,SA,0.066104079,0.070323488,0.06634679,0.085539378,1318.954569,0.511581734,0.026555261,0.342322965,0.040866976,0.170830576,1.070874471,23.8427209,Imp,0.187940201
694,10.5432351,145.3479473,-37.81113579,233,174,437,449,265,249,207,212,337,340,446,488,482,508,432,453,248,263,120,160,63,167,3124,3333,145,130,12,24,0,3,0,0,12,27,2660,2695,452,513,2998,3033,140,185,2959,3027,1021,1281,3068,3178,122,219,1720,612,1642,1.1,1388,2.8,6587,1424,74,175,66,865,1416,84,258,306,773,13,24,3129,3275,127,164,2998,3032,17,29,1698,1906,4,0,7,5,5,6,11,25,1188,1066,452,1955,596,1944,2391,6246,774,1131,259,60,68,1906,1647,51,247,53,369,VIC,0.061788371,0.063610141,0.065421979,0.08955677,570.6372556,0.527929569,0.005919854,0.195810565,0.019429265,0.146174863,1.005535055,33.79315788,NotImp,-0.004919556
695,3989.118654,149.045472,-36.87792584,64,69,155,160,78,53,43,35,101,116,149,132,190,185,205,193,141,112,66,83,31,58,1145,1123,78,73,24,16,0,0,0,6,24,22,1081,1044,92,101,1155,1144,25,25,1144,1119,269,335,1137,1105,68,61,962,462,1008,1.1,802,2.2,2371,502,40,87,45,331,488,44,91,135,207,26,20,1147,1147,49,31,1155,1144,5,4,893,932,3,3,0,0,0,0,4,10,218,182,317,605,340,555,1359,2244,503,251,215,25,17,652,490,11,49,6,88,NSW,0.056094475,0.032897512,0.100337268,0.106661046,0.594217918,0.506323777,0.019392917,0.102445194,0.017706577,0.186340641,1.052495697,177.6163444,NotImp,-0.261698233
